GeoAreaName;GeoAreaCode;SeriesDescription;SeriesCode;TimePeriod;Value;Source;Location;Sex;TypeofProduct;GroundsOfDiscrimination;Units
Iran, Islamic Rep.;IRN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.50217998;World Bank;;;;;PERCENT
Iceland;ISL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;2.839890003;World Bank;;;;;PERCENT
Israel;ISR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;4.064400196;World Bank;;;;;PERCENT
Italy;ITA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;1.040699959;World Bank;;;;;PERCENT
Jamaica;JAM;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.0491;World Bank;;;;;PERCENT
Japan;JPN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;2.923480034;World Bank;;;;;PERCENT
Kazakhstan;KAZ;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.220090002;World Bank;;;;;PERCENT
Kyrgyz Republic;KGZ;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.171890005;World Bank;;;;;PERCENT
Korea, Rep.;KOR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;2.278650045;World Bank;;;;;PERCENT
Kuwait;KWT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.178839996;World Bank;;;;;PERCENT
Latin America & Caribbean (excluding high income);LAC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.534308389;World Bank;;;;;PERCENT
Latin America & Caribbean;LCN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.531166094;World Bank;;;;;PERCENT
Low & middle income;LMY;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.633097679;World Bank;;;;;PERCENT
Late-demographic dividend;LTE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.873737889;World Bank;;;;;PERCENT
Lithuania;LTU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.667620003;World Bank;;;;;PERCENT
Latvia;LVA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.402630001;World Bank;;;;;PERCENT
Macao SAR, China;MAC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.062240001;World Bank;;;;;PERCENT
Morocco;MAR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.546299994;World Bank;;;;;PERCENT
Madagascar;MDG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.18175;World Bank;;;;;PERCENT
Mexico;MEX;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.308149993;World Bank;;;;;PERCENT
Middle income;MIC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.634776872;World Bank;;;;;PERCENT
North Macedonia;MKD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.293099999;World Bank;;;;;PERCENT
Myanmar;MMR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.071439996;World Bank;;;;;PERCENT
Mongolia;MNG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.26749;World Bank;;;;;PERCENT
Mauritius;MUS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.357749999;World Bank;;;;;PERCENT
North America;NAC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;2.596941437;World Bank;;;;;PERCENT
Netherlands;NLD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;1.796090007;World Bank;;;;;PERCENT
Norway;NOR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;1.560199976;World Bank;;;;;PERCENT
New Zealand;NZL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;1.100289941;World Bank;;;;;PERCENT
OECD members;OED;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;2.279054824;World Bank;;;;;PERCENT
Pakistan;PAK;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.124080002;World Bank;;;;;PERCENT
Panama;PAN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.360740006;World Bank;;;;;PERCENT
Peru;PER;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.110959999;World Bank;;;;;PERCENT
Poland;POL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.621590018;World Bank;;;;;PERCENT
Portugal;PRT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.76481998;World Bank;;;;;PERCENT
Paraguay;PRY;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.066990003;World Bank;;;;;PERCENT
Post-demographic dividend;PST;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;2.353731735;World Bank;;;;;PERCENT
Romania;ROU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.391290009;World Bank;;;;;PERCENT
Russian Federation;RUS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;1.176939964;World Bank;;;;;PERCENT
South Asia;SAS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.633887931;World Bank;;;;;PERCENT
Sudan;SDN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.374830008;World Bank;;;;;PERCENT
Singapore;SGP;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;2.009299994;World Bank;;;;;PERCENT
Serbia;SRB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.304010004;World Bank;;;;;PERCENT
Slovak Republic;SVK;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.624650002;World Bank;;;;;PERCENT
Slovenia;SVN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;1.467669964;World Bank;;;;;PERCENT
Sweden;SWE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;3.873800039;World Bank;;;;;PERCENT
Seychelles;SYC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.399679989;World Bank;;;;;PERCENT
East Asia & Pacific (IDA & IBRD countries);TEA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.797513105;World Bank;;;;;PERCENT
Europe & Central Asia (IDA & IBRD countries);TEC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.776461469;World Bank;;;;;PERCENT
Thailand;THA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.252310008;World Bank;;;;;PERCENT
Tajikistan;TJK;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.089529999;World Bank;;;;;PERCENT
Latin America & the Caribbean (IDA & IBRD countries);TLA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.530582516;World Bank;;;;;PERCENT
South Asia (IDA & IBRD);TSA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.633887931;World Bank;;;;;PERCENT
Trinidad and Tobago;TTO;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.104170002;World Bank;;;;;PERCENT
Turkiye;TUR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.522469997;World Bank;;;;;PERCENT
Ukraine;UKR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.989440024;World Bank;;;;;PERCENT
Upper middle income;UMC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.63965056;World Bank;;;;;PERCENT
United States;USA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;2.637150049;World Bank;;;;;PERCENT
Uzbekistan;UZB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.34544;World Bank;;;;;PERCENT
St. Vincent and the Grenadines;VCT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.04008;World Bank;;;;;PERCENT
World;WLD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;2.063650907;World Bank;;;;;PERCENT
South Africa;ZAF;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2001;0.642239988;World Bank;;;;;PERCENT
Argentina;ARG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.388859987;World Bank;;;;;PERCENT
Armenia;ARM;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.252550006;World Bank;;;;;PERCENT
Australia;AUS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;1.74653995;World Bank;;;;;PERCENT
Austria;AUT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;2.065979958;World Bank;;;;;PERCENT
Azerbaijan;AZE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.301550001;World Bank;;;;;PERCENT
Belgium;BEL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;1.903249979;World Bank;;;;;PERCENT
Burkina Faso;BFA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.301109999;World Bank;;;;;PERCENT
Bulgaria;BGR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.464729995;World Bank;;;;;PERCENT
Belarus;BLR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.620899975;World Bank;;;;;PERCENT
Bolivia;BOL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.276630014;World Bank;;;;;PERCENT
Brazil;BRA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;1.009680033;World Bank;;;;;PERCENT
Brunei Darussalam;BRN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.01592;World Bank;;;;;PERCENT
Canada;CAN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;1.971709967;World Bank;;;;;PERCENT
Central Europe and the Baltics;CEB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.738582686;World Bank;;;;;PERCENT
China;CHN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;1.057860017;World Bank;;;;;PERCENT
Colombia;COL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.155589998;World Bank;;;;;PERCENT
Cuba;CUB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.564450026;World Bank;;;;;PERCENT
Cyprus;CYP;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.27967;World Bank;;;;;PERCENT
Czechia;CZE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;1.09818995;World Bank;;;;;PERCENT
Germany;DEU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;2.436219931;World Bank;;;;;PERCENT
Denmark;DNK;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;2.441450119;World Bank;;;;;PERCENT
Algeria;DZA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.338070005;World Bank;;;;;PERCENT
East Asia & Pacific (excluding high income);EAP;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.908988452;World Bank;;;;;PERCENT
Early-demographic dividend;EAR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.622070821;World Bank;;;;;PERCENT
East Asia & Pacific;EAS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;2.246019276;World Bank;;;;;PERCENT
Europe & Central Asia (excluding high income);ECA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.537353383;World Bank;;;;;PERCENT
Europe & Central Asia;ECS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;1.695719998;World Bank;;;;;PERCENT
Ecuador;ECU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.058400001;World Bank;;;;;PERCENT
Euro area;EMU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;1.837266047;World Bank;;;;;PERCENT
Spain;ESP;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.959710002;World Bank;;;;;PERCENT
Estonia;EST;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.712029994;World Bank;;;;;PERCENT
European Union;EUU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;1.790754835;World Bank;;;;;PERCENT
Finland;FIN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;3.253079891;World Bank;;;;;PERCENT
France;FRA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;2.174489975;World Bank;;;;;PERCENT
United Kingdom;GBR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;1.61382997;World Bank;;;;;PERCENT
Georgia;GEO;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.185739994;World Bank;;;;;PERCENT
Greenland;GRL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.556280017;World Bank;;;;;PERCENT
High income;HIC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;2.265292439;World Bank;;;;;PERCENT
Hong Kong SAR, China;HKG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.581470013;World Bank;;;;;PERCENT
Honduras;HND;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.041809998;World Bank;;;;;PERCENT
Croatia;HRV;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.940869987;World Bank;;;;;PERCENT
Hungary;HUN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.983550012;World Bank;;;;;PERCENT
IBRD only;IBD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.724808329;World Bank;;;;;PERCENT
IDA & IBRD total;IBT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.706854473;World Bank;;;;;PERCENT
India;IND;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.72566998;World Bank;;;;;PERCENT
Ireland;IRL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;1.055750012;World Bank;;;;;PERCENT
Iran, Islamic Rep.;IRN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.495579988;World Bank;;;;;PERCENT
Iceland;ISL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;2.821199894;World Bank;;;;;PERCENT
Israel;ISR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;4.000639915;World Bank;;;;;PERCENT
Italy;ITA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;1.081240058;World Bank;;;;;PERCENT
Jamaica;JAM;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.060959999;World Bank;;;;;PERCENT
Jordan;JOR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.336890012;World Bank;;;;;PERCENT
Japan;JPN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;2.965140104;World Bank;;;;;PERCENT
Kazakhstan;KAZ;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.255089998;World Bank;;;;;PERCENT
Kyrgyz Republic;KGZ;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.198100001;World Bank;;;;;PERCENT
Cambodia;KHM;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.049800001;World Bank;;;;;PERCENT
Korea, Rep.;KOR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;2.207740068;World Bank;;;;;PERCENT
Kuwait;KWT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.180010006;World Bank;;;;;PERCENT
Latin America & Caribbean (excluding high income);LAC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.522034944;World Bank;;;;;PERCENT
Lao PDR;LAO;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.037099998;World Bank;;;;;PERCENT
Latin America & Caribbean;LCN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.515499335;World Bank;;;;;PERCENT
Lower middle income;LMC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.524468534;World Bank;;;;;PERCENT
Low & middle income;LMY;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.679442702;World Bank;;;;;PERCENT
Lesotho;LSO;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.041850001;World Bank;;;;;PERCENT
Late-demographic dividend;LTE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.897324742;World Bank;;;;;PERCENT
Lithuania;LTU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.657549977;World Bank;;;;;PERCENT
Latvia;LVA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.40843001;World Bank;;;;;PERCENT
Macao SAR, China;MAC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.069569997;World Bank;;;;;PERCENT
Morocco;MAR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.471789986;World Bank;;;;;PERCENT
Madagascar;MDG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.201729998;World Bank;;;;;PERCENT
Mexico;MEX;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.337449998;World Bank;;;;;PERCENT
Middle income;MIC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.68242954;World Bank;;;;;PERCENT
North Macedonia;MKD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.244609997;World Bank;;;;;PERCENT
Malta;MLT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.250200003;World Bank;;;;;PERCENT
Myanmar;MMR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.162159994;World Bank;;;;;PERCENT
Mongolia;MNG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.251729995;World Bank;;;;;PERCENT
Mozambique;MOZ;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.355980009;World Bank;;;;;PERCENT
Mauritius;MUS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.363169998;World Bank;;;;;PERCENT
Malaysia;MYS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.652540028;World Bank;;;;;PERCENT
North America;NAC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;2.509986814;World Bank;;;;;PERCENT
Nicaragua;NIC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.034929998;World Bank;;;;;PERCENT
Netherlands;NLD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;1.745429993;World Bank;;;;;PERCENT
Norway;NOR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;1.626449943;World Bank;;;;;PERCENT
OECD members;OED;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;2.223354336;World Bank;;;;;PERCENT
Other small states;OSS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.853328688;World Bank;;;;;PERCENT
Pakistan;PAK;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.162279993;World Bank;;;;;PERCENT
Panama;PAN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.342200011;World Bank;;;;;PERCENT
Peru;PER;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.106140003;World Bank;;;;;PERCENT
Philippines;PHL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.132630005;World Bank;;;;;PERCENT
Poland;POL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.55675;World Bank;;;;;PERCENT
Portugal;PRT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.72183001;World Bank;;;;;PERCENT
Paraguay;PRY;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.074929997;World Bank;;;;;PERCENT
Post-demographic dividend;PST;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;2.297877964;World Bank;;;;;PERCENT
Romania;ROU;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.377209991;World Bank;;;;;PERCENT
Russian Federation;RUS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;1.246520042;World Bank;;;;;PERCENT
South Asia;SAS;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.635651398;World Bank;;;;;PERCENT
Sudan;SDN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.322470009;World Bank;;;;;PERCENT
Singapore;SGP;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;2.032819986;World Bank;;;;;PERCENT
Serbia;SRB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.639680028;World Bank;;;;;PERCENT
Slovak Republic;SVK;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.563139975;World Bank;;;;;PERCENT
Slovenia;SVN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;1.443249941;World Bank;;;;;PERCENT
Seychelles;SYC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.382600009;World Bank;;;;;PERCENT
East Asia & Pacific (IDA & IBRD countries);TEA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.908988452;World Bank;;;;;PERCENT
Europe & Central Asia (IDA & IBRD countries);TEC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.787376781;World Bank;;;;;PERCENT
Thailand;THA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.230550006;World Bank;;;;;PERCENT
Tajikistan;TJK;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.07068;World Bank;;;;;PERCENT
Latin America & the Caribbean (IDA & IBRD countries);TLA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.515392523;World Bank;;;;;PERCENT
South Asia (IDA & IBRD);TSA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.635651398;World Bank;;;;;PERCENT
Trinidad and Tobago;TTO;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.131779999;World Bank;;;;;PERCENT
Tunisia;TUN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.54302001;World Bank;;;;;PERCENT
Turkiye;TUR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.509039998;World Bank;;;;;PERCENT
Uganda;UGA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.367559999;World Bank;;;;;PERCENT
Ukraine;UKR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.962689996;World Bank;;;;;PERCENT
Upper middle income;UMC;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.717329436;World Bank;;;;;PERCENT
Uruguay;URY;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.238179997;World Bank;;;;;PERCENT
United States;USA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;2.547450066;World Bank;;;;;PERCENT
Uzbekistan;UZB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.293559998;World Bank;;;;;PERCENT
St. Vincent and the Grenadines;VCT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.113899998;World Bank;;;;;PERCENT
Virgin Islands (U.S.);VIR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.06617;World Bank;;;;;PERCENT
Viet Nam;VNM;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.192729995;World Bank;;;;;PERCENT
World;WLD;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;2.028181005;World Bank;;;;;PERCENT
Zambia;ZMB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2002;0.00544;World Bank;;;;;PERCENT
Africa Eastern and Southern;AFE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2003;0.59453994;World Bank;;;;;PERCENT
Argentina;ARG;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2003;0.410129994;World Bank;;;;;PERCENT
Armenia;ARM;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2003;0.321090013;World Bank;;;;;PERCENT
American Samoa;ASM;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2003;0.187869996;World Bank;;;;;PERCENT
Austria;AUT;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2003;2.17456007;World Bank;;;;;PERCENT
Azerbaijan;AZE;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2003;0.324959993;World Bank;;;;;PERCENT
Belgium;BEL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2003;1.841189981;World Bank;;;;;PERCENT
Burkina Faso;BFA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2003;0.241119996;World Bank;;;;;PERCENT
Bulgaria;BGR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2003;0.472220004;World Bank;;;;;PERCENT
Bosnia and Herzegovina;BIH;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2003;0.01826;World Bank;;;;;PERCENT
Belarus;BLR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2003;0.611469984;World Bank;;;;;PERCENT
Brazil;BRA;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2003;0.999390006;World Bank;;;;;PERCENT
Brunei Darussalam;BRN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2003;0.01842;World Bank;;;;;PERCENT
Canada;CAN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2003;1.967810035;World Bank;;;;;PERCENT
Central Europe and the Baltics;CEB;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2003;0.730879322;World Bank;;;;;PERCENT
China;CHN;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2003;1.12037003;World Bank;;;;;PERCENT
Colombia;COL;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2003;0.173979998;World Bank;;;;;PERCENT
Costa Rica;CRI;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;2003;0.361900002;World Bank;;;;;PERCENT
