GeoAreaName;GeoAreaCode;SeriesDescription;SeriesCode;TimePeriod;Value;Source;Location;Sex;TypeofProduct;GroundsOfDiscrimination;Units
Sao Tome and Principe;STP;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;8.679380378;World Bank;;;;;PERCENT
Thailand;THA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;70.49248718;World Bank;;;;;PERCENT
Turkiye;TUR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;16.56309401;World Bank;;;;;PERCENT
Ukraine;UKR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;72.20532812;World Bank;;;;;PERCENT
Uruguay;URY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;58.23966262;World Bank;;;;;PERCENT
Kosovo;XKX;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;7.238114727;World Bank;;;;;PERCENT
Zimbabwe;ZWE;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2017;11.40076424;World Bank;;;;;PERCENT
Angola;AGO;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;4.439589444;World Bank;;;;;PERCENT
Albania;ALB;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;5.986249409;World Bank;;;;;PERCENT
Argentina;ARG;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;24.9468053;World Bank;;;;;PERCENT
Armenia;ARM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;29.75606848;World Bank;;;;;PERCENT
Benin;BEN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;8.2447478;World Bank;;;;;PERCENT
Burkina Faso;BFA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;15.28027904;World Bank;;;;;PERCENT
Belarus;BLR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;49.17643564;World Bank;;;;;PERCENT
Bolivia;BOL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;77.27674532;World Bank;;;;;PERCENT
Brazil;BRA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;22.2433932;World Bank;;;;;PERCENT
Cote d'Ivoire;CIV;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;5.405933519;World Bank;;;;;PERCENT
Colombia;COL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;22.3163523;World Bank;;;;;PERCENT
Costa Rica;CRI;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;54.85426946;World Bank;;;;;PERCENT
Dominican Republic;DOM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;49.91939373;World Bank;;;;;PERCENT
Ecuador;ECU;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;19.97882209;World Bank;;;;;PERCENT
Ethiopia;ETH;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;21.09044394;World Bank;;;;;PERCENT
Georgia;GEO;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;63.56728861;World Bank;;;;;PERCENT
Guinea;GIN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;7.975678;World Bank;;;;;PERCENT
Guinea-Bissau;GNB;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;21.19958991;World Bank;;;;;PERCENT
Honduras;HND;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;34.06320533;World Bank;;;;;PERCENT
Indonesia;IDN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;43.65094426;World Bank;;;;;PERCENT
Iran, Islamic Rep.;IRN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;90.72914423;World Bank;;;;;PERCENT
Kazakhstan;KAZ;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;22.9962985;World Bank;;;;;PERCENT
Kyrgyz Republic;KGZ;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;10.10954263;World Bank;;;;;PERCENT
Moldova;MDA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;32.74050802;World Bank;;;;;PERCENT
Mexico;MEX;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;37.16507238;World Bank;;;;;PERCENT
Mali;MLI;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;16.33866556;World Bank;;;;;PERCENT
Mongolia;MNG;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;86.98770359;World Bank;;;;;PERCENT
Niger;NER;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;17.38964446;World Bank;;;;;PERCENT
Nigeria;NGA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;17.29512739;World Bank;;;;;PERCENT
Pakistan;PAK;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;10.26238605;World Bank;;;;;PERCENT
Panama;PAN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;65.9934558;World Bank;;;;;PERCENT
Peru;PER;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;59.28367048;World Bank;;;;;PERCENT
Philippines;PHL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;34.88854542;World Bank;;;;;PERCENT
Paraguay;PRY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;65.06314053;World Bank;;;;;PERCENT
Senegal;SEN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;22.51238419;World Bank;;;;;PERCENT
Sierra Leone;SLE;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;17.31003899;World Bank;;;;;PERCENT
El Salvador;SLV;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;80.62462658;World Bank;;;;;PERCENT
Serbia;SRB;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;10.9573412;World Bank;;;;;PERCENT
Chad;TCD;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;7.520051456;World Bank;;;;;PERCENT
Togo;TGO;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;9.814543235;World Bank;;;;;PERCENT
Thailand;THA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;76.57575112;World Bank;;;;;PERCENT
Turkiye;TUR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;15.52557083;World Bank;;;;;PERCENT
Ukraine;UKR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;70.42278658;World Bank;;;;;PERCENT
Uruguay;URY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;58.50974;World Bank;;;;;PERCENT
Uzbekistan;UZB;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;7.042969376;World Bank;;;;;PERCENT
Viet Nam;VNM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;20.24834901;World Bank;;;;;PERCENT
South Africa;ZAF;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2018;76.7742103;World Bank;;;;;PERCENT
Argentina;ARG;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;26.31687776;World Bank;;;;;PERCENT
Armenia;ARM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;32.5789971;World Bank;;;;;PERCENT
Burundi;BDI;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;7.890735776;World Bank;;;;;PERCENT
Belarus;BLR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;47.21866041;World Bank;;;;;PERCENT
Bolivia;BOL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;77.21504283;World Bank;;;;;PERCENT
Brazil;BRA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;21.99958097;World Bank;;;;;PERCENT
Colombia;COL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;21.29097899;World Bank;;;;;PERCENT
Costa Rica;CRI;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;54.17978798;World Bank;;;;;PERCENT
Dominican Republic;DOM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;45.52824742;World Bank;;;;;PERCENT
Ecuador;ECU;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;20.74144315;World Bank;;;;;PERCENT
Egypt, Arab Rep.;EGY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;87.78427944;World Bank;;;;;PERCENT
Georgia;GEO;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;64.77525453;World Bank;;;;;PERCENT
Honduras;HND;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;29.28035549;World Bank;;;;;PERCENT
Indonesia;IDN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;31.02027118;World Bank;;;;;PERCENT
Iran, Islamic Rep.;IRN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;90.65993601;World Bank;;;;;PERCENT
Kazakhstan;KAZ;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;24.10222496;World Bank;;;;;PERCENT
Kyrgyz Republic;KGZ;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;10.61720868;World Bank;;;;;PERCENT
Kiribati;KIR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;16.56366632;World Bank;;;;;PERCENT
Sri Lanka;LKA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;29.98575228;World Bank;;;;;PERCENT
Maldives;MDV;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;25.50061432;World Bank;;;;;PERCENT
Marshall Islands;MHL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;14.86551967;World Bank;;;;;PERCENT
Mozambique;MOZ;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;2.737992722;World Bank;;;;;PERCENT
Malawi;MWI;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;37.68176216;World Bank;;;;;PERCENT
Panama;PAN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;66.14476413;World Bank;;;;;PERCENT
Peru;PER;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;59.27404771;World Bank;;;;;PERCENT
Poland;POL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;53.25908815;World Bank;;;;;PERCENT
Paraguay;PRY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;65.62951382;World Bank;;;;;PERCENT
Romania;ROU;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;60.66852549;World Bank;;;;;PERCENT
El Salvador;SLV;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;83.66776428;World Bank;;;;;PERCENT
Serbia;SRB;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;10.52721692;World Bank;;;;;PERCENT
Thailand;THA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;77.21004027;World Bank;;;;;PERCENT
Turkiye;TUR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;14.4578637;World Bank;;;;;PERCENT
Ukraine;UKR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;43.87937323;World Bank;;;;;PERCENT
Uruguay;URY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;59.54462069;World Bank;;;;;PERCENT
South Africa;ZAF;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;82.60635985;World Bank;;;;;PERCENT
Zimbabwe;ZWE;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2019;31.09070206;World Bank;;;;;PERCENT
Argentina;ARG;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;41.39872856;World Bank;;;;;PERCENT
Armenia;ARM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;39.04556287;World Bank;;;;;PERCENT
Bolivia;BOL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;97.85402074;World Bank;;;;;PERCENT
Brazil;BRA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;51.6526428;World Bank;;;;;PERCENT
Chile;CHL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;63.40044389;World Bank;;;;;PERCENT
Colombia;COL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;20.90837786;World Bank;;;;;PERCENT
Comoros;COM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;4.864837047;World Bank;;;;;PERCENT
Costa Rica;CRI;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;68.87906688;World Bank;;;;;PERCENT
Ecuador;ECU;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;35.18079716;World Bank;;;;;PERCENT
Georgia;GEO;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;64.75341054;World Bank;;;;;PERCENT
Indonesia;IDN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;26.66007182;World Bank;;;;;PERCENT
Iran, Islamic Rep.;IRN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;89.87541572;World Bank;;;;;PERCENT
Kazakhstan;KAZ;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;31.14553704;World Bank;;;;;PERCENT
Kyrgyz Republic;KGZ;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;9.88449404;World Bank;;;;;PERCENT
Mexico;MEX;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;37.54508738;World Bank;;;;;PERCENT
Mongolia;MNG;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;87.09545146;World Bank;;;;;PERCENT
Peru;PER;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;75.0348278;World Bank;;;;;PERCENT
Paraguay;PRY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;76.54134963;World Bank;;;;;PERCENT
Romania;ROU;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;59.92964409;World Bank;;;;;PERCENT
Thailand;THA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;83.28253414;World Bank;;;;;PERCENT
Ukraine;UKR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;36.75269669;World Bank;;;;;PERCENT
Uruguay;URY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;44.29329643;World Bank;;;;;PERCENT
Viet Nam;VNM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;88.22265438;World Bank;;;;;PERCENT
South Africa;ZAF;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2020;77.59135718;World Bank;;;;;PERCENT
Argentina;ARG;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;30.16754578;World Bank;;;;;PERCENT
Armenia;ARM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;39.48158323;World Bank;;;;;PERCENT
Benin;BEN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;4.967961132;World Bank;;;;;PERCENT
Burkina Faso;BFA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;41.35622497;World Bank;;;;;PERCENT
Bolivia;BOL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;96.80105167;World Bank;;;;;PERCENT
Brazil;BRA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;29.71036351;World Bank;;;;;PERCENT
Cote d'Ivoire;CIV;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;3.996888681;World Bank;;;;;PERCENT
Cameroon;CMR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;7.449307558;World Bank;;;;;PERCENT
Colombia;COL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;32.26612327;World Bank;;;;;PERCENT
Costa Rica;CRI;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;49.92548956;World Bank;;;;;PERCENT
Dominican Republic;DOM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;47.89765227;World Bank;;;;;PERCENT
Ecuador;ECU;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;32.96695928;World Bank;;;;;PERCENT
Georgia;GEO;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;65.97389634;World Bank;;;;;PERCENT
Guinea-Bissau;GNB;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;19.54435513;World Bank;;;;;PERCENT
Indonesia;IDN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;43.8656004;World Bank;;;;;PERCENT
Kazakhstan;KAZ;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;27.63253731;World Bank;;;;;PERCENT
Mali;MLI;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;31.4097095;World Bank;;;;;PERCENT
Niger;NER;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;22.00191676;World Bank;;;;;PERCENT
Panama;PAN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;78.75507023;World Bank;;;;;PERCENT
Peru;PER;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;87.4816661;World Bank;;;;;PERCENT
Paraguay;PRY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;55.18294244;World Bank;;;;;PERCENT
Romania;ROU;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;58.98950909;World Bank;;;;;PERCENT
Senegal;SEN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;26.82213237;World Bank;;;;;PERCENT
El Salvador;SLV;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;85.3621726;World Bank;;;;;PERCENT
Serbia;SRB;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;9.409014861;World Bank;;;;;PERCENT
Togo;TGO;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;14.99441224;World Bank;;;;;PERCENT
Thailand;THA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;87.05730524;World Bank;;;;;PERCENT
Tunisia;TUN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;11.73350587;World Bank;;;;;PERCENT
Uruguay;URY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;47.84753909;World Bank;;;;;PERCENT
South Africa;ZAF;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2021;76.71732123;World Bank;;;;;PERCENT
Argentina;ARG;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2022;33.20279708;World Bank;;;;;PERCENT
Armenia;ARM;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2022;42.00719959;World Bank;;;;;PERCENT
Bangladesh;BGD;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2022;54.37244738;World Bank;;;;;PERCENT
Brazil;BRA;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2022;28.09840794;World Bank;;;;;PERCENT
Bhutan;BTN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2022;7.234766166;World Bank;;;;;PERCENT
Chile;CHL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2022;78.22015036;World Bank;;;;;PERCENT
Colombia;COL;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2022;31.40792361;World Bank;;;;;PERCENT
Costa Rica;CRI;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2022;49.13808578;World Bank;;;;;PERCENT
Ecuador;ECU;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2022;28.12947196;World Bank;;;;;PERCENT
Indonesia;IDN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2022;54.55520725;World Bank;;;;;PERCENT
Mexico;MEX;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2022;40.56892692;World Bank;;;;;PERCENT
Peru;PER;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2022;79.83869987;World Bank;;;;;PERCENT
Paraguay;PRY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2022;50.09357553;World Bank;;;;;PERCENT
El Salvador;SLV;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2022;87.6751611;World Bank;;;;;PERCENT
Serbia;SRB;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2022;8.2594596;World Bank;;;;;PERCENT
Chad;TCD;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2022;9.779492507;World Bank;;;;;PERCENT
Uruguay;URY;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2022;45.71779216;World Bank;;;;;PERCENT
Panama;PAN;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;2023;64.54399433;World Bank;;;;;PERCENT
